Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Latitude,Longitude,Airport.Code,Airport.Name,Injury.Severity,Aircraft.damage,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,FAR.Description,Schedule,Purpose.of.flight,Air.carrier,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Publication.Date,Total.Injuries
20060524X00616,Accident,LAX06CA146,2006-04-23,"San Diego, CA",United States,32.572223,-116.980278,SDM,Brown Field Municipal Airport,Non-Fatal,Destroyed,Airplane,N9756U,GRUMMAN AMERICAN,AA-1C,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0.0,0.0,2.0,0.0,VMC,Takeoff,Probable Cause,31-01-2007,2.0
20060428X00491,Incident,DEN06IA068,2006-04-23,"Denver, CO",United States,39.861667,-104.673056,DEN,Denver International,Incident,Minor,,DABVN,BOEING,747-400,No,4.0,Turbo Fan,,SCHD,,,0.0,0.0,0.0,401.0,VMC,Taxi,Probable Cause,25-07-2007,0.0
20060427X00489,Accident,ANC06FA048B,2006-04-23,"Chugiak, AK",United States,61.5,-149.5525,,,Fatal(5),Destroyed,,N5049A,CESSNA,172,No,1.0,Reciprocating,,,Personal,,5.0,0.0,0.0,0.0,VMC,Cruise,Probable Cause,26-02-2007,5.0
20060427X00489,Accident,ANC06FA048A,2006-04-23,"Chugiak, AK",United States,61.5,-149.5525,,,Fatal(5),Destroyed,,N4488B,CESSNA,170B,No,1.0,Reciprocating,,,Personal,,5.0,0.0,0.0,0.0,VMC,Cruise,Probable Cause,26-02-2007,5.0
20060525X00629,Accident,SEA06CA084,2006-04-24,"BANDON, OR",United States,45.086389,-124.407778,S05,BANDON STATE,Non-Fatal,Substantial,Airplane,N8689M,BEECH,P-35,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0.0,0.0,0.0,2.0,VMC,Approach,Probable Cause,03-10-2006,0.0
20060426X00488,Accident,NYC06LA101,2006-04-24,"NORWOOD, MA",United States,42.190277,-71.167223,OWD,Norwood,Non-Fatal,Substantial,,N201BD,MOONEY,M20J,No,1.0,Reciprocating,,,Personal,,0.0,0.0,1.0,0.0,IMC,Takeoff,Probable Cause,25-07-2007,1.0
20060509X00532,Accident,CHI06LA119,2006-04-24,"HUNTINGTON, IN",United States,40.855,-85.461667,,,Fatal(1),Substantial,,N758RW,WOODS,SKYBOY QUICK KIT,Yes,1.0,Reciprocating,,,Personal,,1.0,0.0,0.0,0.0,VMC,Maneuvering,Probable Cause,29-05-2007,1.0
20060508X00520,Accident,ATL06LA070,2006-04-24,"CHARLESTON, SC",United States,32.891944,-79.776389,8S5,EAST COOPER,Fatal(1),Substantial,,N9GX,LANCAIR,LANCAIR 360,Yes,1.0,Reciprocating,,,Personal,,1.0,0.0,0.0,0.0,VMC,Climb,Probable Cause,25-07-2007,1.0
20060508X00521,Accident,ATL06LA069,2006-04-24,"GAINESVILLE, GA",United States,34.270278,-83.824445,GVL,LEE GILMER MEMORIAL,Fatal(1),Substantial,,N7110E,CESSNA,182B,No,1.0,Reciprocating,,,Personal,,1.0,1.0,0.0,0.0,VMC,Cruise,Probable Cause,30-08-2007,2.0
20060523X00605,Accident,MIA06CA097,2006-04-25,"LAKE WALES, FL",United States,27.954722,-81.614167,X25,Chalet Suzanne Air Strip,Non-Fatal,Substantial,Airplane,N1051L,LAKE,LA-4-200,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0.0,0.0,2.0,0.0,VMC,Takeoff,Probable Cause,29-08-2006,2.0
20060509X00531,Accident,CHI06MA121,2006-04-25,"NOGALES, AZ",United States,31.566667,-110.941111,,,Non-Fatal,Substantial,Airplane,,GENERAL ATOMICS,PREDATOR B,No,1.0,Turbo Prop,Public Use,,Aerial Observation,,0.0,0.0,0.0,1.0,VMC,Cruise,Probable Cause,01-07-2014,0.0
20060601X00667,Accident,CHI06CA130,2006-04-25,"BROOK, IN",United States,40.865556,-87.352778,,,Non-Fatal,Substantial,Helicopter,N7197K,ROBINSON,R22 BETA,No,1.0,Reciprocating,Part 91: General Aviation,,Business,,0.0,0.0,0.0,1.0,VMC,Standing,Probable Cause,29-08-2006,0.0
20060809X01131,Accident,ANC06LA049,2006-04-25,"TULUKSAK, AK",United States,61.096666,-160.969445,TLT,Tuluksak Airport,Non-Fatal,Substantial,,N1453V,CESSNA,172,No,1.0,Reciprocating,,NSCH,,,0.0,0.0,3.0,0.0,VMC,Takeoff,Probable Cause,29-11-2006,3.0
20060514X00570,Accident,NYC06FA104,2006-04-25,"Montgomery Twp, PA",United States,39.733611,-77.970278,,,Fatal(1),Destroyed,,N7604G,CESSNA,172L,No,1.0,Reciprocating,,,Personal,,1.0,0.0,0.0,0.0,VMC,Maneuvering,Probable Cause,25-07-2007,1.0
20060505X00515,Accident,MIA06FA098,2006-04-25,"Okeechobee, FL",United States,27.4725,-81.071389,,,Fatal(2),Destroyed,,N9774L,BEECH,A24R,No,1.0,Reciprocating,,,Personal,,2.0,0.0,0.0,0.0,VMC,Cruise,Probable Cause,31-03-2008,2.0
20060508X00522,Accident,DFW06LA115,2006-04-25,"DFW Int'l Apt, TX",United States,32.891389,-97.036111,DFW,Dallas/Fort Worth Int'l,Non-Fatal,,,N789AN,BOEING,777-233ER,No,2.0,Turbo Fan,,SCHD,,,0.0,1.0,0.0,253.0,VMC,Descent,Probable Cause,31-07-2006,1.0
20060525X00633,Accident,SEA06CA089,2006-04-26,"LEWISTON, ID",United States,46.374445,-117.015278,LWS,Lewiston-Nez Perce County Arpt,Non-Fatal,Substantial,Airplane,N91JE,ELY,KITFOX III,Yes,1.0,Reciprocating,Part 91: General Aviation,,Instructional,,0.0,0.0,0.0,2.0,VMC,Takeoff,Probable Cause,03-10-2006,0.0
20060525X00630,Accident,SEA06CA086,2006-04-26,"NORTHPORT, WA",United States,48.9275,-117.764444,NONE,Schmidt Airport,Non-Fatal,Substantial,Airplane,N20342,SCHMIDT,RV7A,Yes,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,03-10-2006,0.0
20060525X00632,Accident,SEA06CA088,2006-04-27,"KALISPELL, MT",United States,48.310556,-114.256111,GCI,Glacier Park International,Non-Fatal,Substantial,Airplane,N413AC,POTTS,MA-5,Yes,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0.0,0.0,1.0,0.0,VMC,Landing,Probable Cause,03-10-2006,1.0
20060531X00655,Accident,LAX06CA149,2006-04-27,"RENO, NV",United States,39.667223,-119.876111,4SD,Reno-Stead,Non-Fatal,Substantial,Airplane,N778T,M.C. THOMAS,THORPE T-18,Yes,1.0,Reciprocating,Part 91: General Aviation,,Instructional,,0.0,0.0,2.0,0.0,VMC,Landing,Probable Cause,29-08-2006,2.0
20060504X00513,Incident,ATL06IA071,2006-04-27,"Raleigh, NC",United States,35.883056,-78.790277,KRDU,RALEIGH-DURHAM INTERNATIONAL,Incident,Minor,,N90CH,BEECH,C90A,No,2.0,Turbo Prop,,,Executive/corporate,,0.0,0.0,0.0,3.0,IMC,Cruise,Probable Cause,26-03-2007,0.0
20060628X00843,Accident,MIA06CA100,2006-04-28,"FORT PIERCE, FL",United States,27.495,-80.368334,FPR,St Lucie County Int'l,Non-Fatal,Substantial,Airplane,N2891C,CESSNA,170B,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,03-10-2006,0.0
20060523X00604,Accident,MIA06CA099,2006-04-28,"MERRITT ISLAND, FL",United States,28.347222,-80.686944,KCOI,Merritt Island Airport,Non-Fatal,Substantial,Airplane,N95462,HOWARD AIRCRAFT CORP.,DGA-15P,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,29-08-2006,0.0
20060803X01083,Accident,LAX06CA173,2006-04-28,"WILLOWS, CA",United States,39.509722,-122.2175,WLW,WILLOWS-GLENN COUNTY,Non-Fatal,Substantial,Airplane,N1488C,CIRRUS,SR-20,No,1.0,Reciprocating,Part 91: General Aviation,,Instructional,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,31-10-2006,0.0
20060531X00656,Accident,LAX06CA150,2006-04-28,"HONOLULU, HI",United States,21.32,-157.926389,HNL,Honolulu International,Non-Fatal,Substantial,Airplane,N790SP,CESSNA,172S,No,1.0,Reciprocating,Part 91: General Aviation,,Instructional,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,29-08-2006,0.0
20060525X00618,Accident,CHI06CA122,2006-04-28,"MADISON, WI",United States,43.139722,-89.3375,MSN,Dane County Regional,Non-Fatal,Substantial,Airplane,N1129P,CESSNA,182T,No,1.0,Reciprocating,Part 91: General Aviation,,Instructional,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,31-07-2006,0.0
20060504X00512,Accident,ATL06LA072,2006-04-28,"MONROEVILLE, AL",United States,31.463333,-87.351667,,Private Grass Strip,Non-Fatal,Substantial,,N1014D,AIR TRACTOR INC.,AT-502,No,1.0,Turbo Prop,,,Aerial Application,,0.0,0.0,0.0,1.0,VMC,Climb,Probable Cause,28-12-2006,0.0
20060609X00723,Accident,WAS06WA009,2006-04-28,"Kasese, Uganda",Uganda,0.25,29.916667,,,Fatal(3),Destroyed,,,CESSNA,208B,No,,,,NSCH,,,3.0,0.0,0.0,0.0,,,Foreign,09-06-2006,3.0
20060516X00583,Accident,DFW06CA113,2006-04-28,"De Witt, AR",United States,34.257222,-91.305833,,,Non-Fatal,Destroyed,Airplane,N48717,GRUMMAN-SCHWEIZER,G-164B,No,1.0,Turbo Prop,Part 137: Agricultural,,Aerial Application,,0.0,0.0,1.0,0.0,VMC,Takeoff,Probable Cause,31-07-2006,1.0
20060510X00543,Accident,LAX06LA151,2006-04-29,"MINDEN, NV",United States,39.054722,-119.647777,MEV,Minden-Tahoe Airport,Non-Fatal,Substantial,,N13SG,SCHEMPP-HIRTH,DISCUS B,No,0.0,,,,Personal,,0.0,1.0,0.0,0.0,VMC,Maneuvering,Probable Cause,25-04-2007,1.0
20060605X00680,Accident,LAX06CA160,2006-04-29,"SACRAMENTO, CA",United States,38.668611,-121.400833,MCC,McClellan Airfield,Non-Fatal,Substantial,Airplane,N2074P,BEECH,C24R,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,29-08-2006,0.0
20060509X00528,Accident,ATL06WA074,2006-04-29,"SAN JAVIER, SPAIN",Spain,37.774723,-0.812222,,,Fatal(1),Substantial,,,PIPER,PA-34-220T,,,,,,Personal,,1.0,2.0,2.0,0.0,VMC,,Foreign,09-05-2006,5.0
20060602X00678,Accident,SEA06CA098,2006-04-30,"BILLINGS, MT",United States,45.807778,-108.542777,BIL,Billings Logan International,Non-Fatal,Substantial,Airplane,N739AJ,CESSNA,172N,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0.0,0.0,0.0,2.0,VMC,Taxi,Probable Cause,29-08-2006,0.0
20060510X00544,Accident,LAX06LA155,2006-04-30,"KAUNAKAKAI, HI",United States,21.147777,-157.258333,HI49,Panda Airport,Non-Fatal,Substantial,,N4574C,PARTENAVIA,P68,No,2.0,Reciprocating,,,Other Work Use,,0.0,2.0,3.0,0.0,VMC,Takeoff,Probable Cause,25-04-2007,5.0
20060510X00542,Accident,LAX06LA154,2006-04-30,"LAS VEGAS, NV",United States,36.08,-115.152222,LAS,Mc Carran International,Non-Fatal,Substantial,,N909FJ,"BOMBARDIER, INC.",CL-600-2D24,No,2.0,Turbo Fan,,SCHD,,"Mesa Airlines, Inc.",0.0,0.0,0.0,89.0,VMC,Taxi,Probable Cause,25-04-2007,0.0
20060531X00651,Accident,LAX06CA157,2006-04-30,"BIG BEAR, CA",United States,34.263611,-116.854444,L35,Big Bear,Non-Fatal,Substantial,Airplane,N534SP,CESSNA,172S,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0.0,0.0,0.0,2.0,VMC,Taxi,Probable Cause,29-08-2006,0.0
20060603X00679,Accident,LAX06CA152,2006-04-30,"PHOENIX, AZ",United States,33.691666,-112.076111,DVT,Phoenix Deer Valley,Non-Fatal,Substantial,Airplane,N449PA,PIPER,PA-44-180,No,2.0,Reciprocating,Part 91: General Aviation,,Instructional,,0.0,0.0,0.0,2.0,VMC,Go-around,Probable Cause,29-08-2006,0.0
20060607X00699,Accident,DFW06CA116,2006-04-30,"WOODVILLE, TX",United States,30.868889,-94.458889,,,Non-Fatal,Substantial,Airplane,N777LF,HELIOTECH,H-250,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0.0,0.0,1.0,1.0,VMC,Landing,Probable Cause,29-08-2006,1.0
20060510X00541,Accident,LAX06LA153,2006-04-30,"Death Valley, CA",United States,36.451111,-116.871945,L06,Furnace Creek Airport,Fatal(1),Destroyed,,N655VT,RONALD R RUSSELL,RV-6,Yes,1.0,Reciprocating,,,Personal,,1.0,1.0,0.0,0.0,VMC,Takeoff,Probable Cause,29-11-2007,2.0
20060628X00842,Accident,MIA06CA101,2006-05-01,"MIAMI, FL",United States,25.658333,-80.443056,KTMB,Kendall-Tamiami Executive,Non-Fatal,Substantial,Airplane,N738DW,CESSNA,172N,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,03-10-2006,0.0
20060801X01064,Accident,DFW06LA121,2006-05-01,"JASPER, TX",United States,30.885555,-94.034722,,,Non-Fatal,Substantial,,N8504T,AIR TRACTOR,AT-802A,No,1.0,Turbo Prop,,,Aerial Application,,0.0,0.0,1.0,0.0,VMC,Maneuvering,Probable Cause,31-10-2006,1.0
20060516X00582,Accident,DFW06CA112,2006-05-01,"VINITA, OK",United States,36.633056,-95.151389,,,Non-Fatal,Substantial,Helicopter,N342WC,BELL,206B,No,1.0,Turbo Shaft,Part 91: General Aviation,,Business,,0.0,0.0,0.0,4.0,VMC,Approach,Probable Cause,31-07-2006,0.0
20060510X00540,Accident,LAX06FA156,2006-05-01,"Desert Center, CA",United States,33.633611,-115.086944,,,Fatal(2),Destroyed,,C-FICL,ROBINSON,R44 RAVEN II,No,1.0,Reciprocating,,,Positioning,,2.0,0.0,0.0,0.0,VMC,Cruise,Probable Cause,29-11-2007,2.0
20060606X00686,Accident,NYC06CA107,2006-05-02,"LUMBERTON, NJ",United States,39.934166,-74.807222,N14,Flying W. Airport,Non-Fatal,Substantial,Airplane,N2549Y,CESSNA,172D,No,1.0,Reciprocating,Part 91: General Aviation,,Instructional,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,03-10-2006,0.0
20060627X00820,Accident,DFW06CA117,2006-05-02,"COVINGTON, LA",United States,30.445,-89.988889,L31,St. Tammany Regional Airport,Non-Fatal,Substantial,Airplane,N42336,CESSNA,182L,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0.0,0.0,1.0,0.0,VMC,Takeoff,Probable Cause,03-10-2006,1.0
20060627X00832,Accident,ATL06CA073,2006-05-02,"ROCKY POINT, NC",United States,34.445277,-77.881389,,,Non-Fatal,Substantial,Helicopter,N288RH,ROBINSON,R44 RAVEN II,No,1.0,Reciprocating,Part 91: General Aviation,,Business,,0.0,0.0,0.0,1.0,VMC,Cruise,Probable Cause,03-10-2006,0.0
20060525X00634,Accident,SEA06CA090,2006-05-03,"MINIDOKA, ID",United States,42.971389,-113.350556,1U0,BEAR TRAP,Non-Fatal,Substantial,Airplane,N8959G,CESSNA,A188B,No,1.0,Reciprocating,Part 137: Agricultural,,Aerial Observation,,0.0,0.0,0.0,1.0,VMC,Takeoff,Probable Cause,03-10-2006,0.0
20060510X00545,Accident,LAX06LA158,2006-05-03,"AGUILA, AZ",United States,33.922778,-113.181111,28AZ,Sampley's Airport,Fatal(1),Substantial,,N7729S,SCHWEIZER,SGS 1-26D,No,0.0,,,,Personal,,1.0,0.0,0.0,0.0,VMC,Takeoff,Probable Cause,25-04-2007,1.0
20060531X00652,Accident,LAX06CA159,2006-05-03,"COLUMBIA, CA",United States,38.030278,-120.414444,O22,Columbia Airport,Non-Fatal,Substantial,Airplane,N441MA,PIPER,PA-28-181,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0.0,0.0,1.0,0.0,VMC,Landing,Probable Cause,29-08-2006,1.0
20060601X00660,Accident,DEN06CA071,2006-05-03,"RANGELY, CO",United States,40.093889,-108.762778,4V0,RANGELY,Non-Fatal,Substantial,Airplane,N6946B,PIPER,PA-22-150,No,1.0,Reciprocating,Part 91: General Aviation,,Instructional,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,29-08-2006,0.0
20060511X00548,Accident,CHI06LA124,2006-05-03,"SULLIVAN, OH",United States,41.036944,-82.217223,,,Non-Fatal,Substantial,,N9471F,HUGHES,269B,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,1.0,VMC,Cruise,Probable Cause,26-03-2007,0.0
20060511X00552,Accident,DEN06WA072,2006-05-03,"Albshausen, Germany",Germany,50.55,8.433333,,,Fatal(2),Destroyed,,,BEECH,C 24R,No,1.0,Reciprocating,,,Personal,,2.0,0.0,0.0,0.0,VMC,,Foreign,11-05-2006,2.0
20060525X00635,Accident,SEA06CA091,2006-05-04,"PORT ANGELES, WA",United States,48.120278,-123.499722,KCLM,Fairchild Int.,Non-Fatal,Substantial,Airplane,CICJF,MURPHY AIRCRAFT,RENEGADE,Yes,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0.0,0.0,0.0,1.0,VMC,Cruise,Probable Cause,03-10-2006,0.0
20060522X00603,Accident,NYC06LA106,2006-05-04,"KINGS PARK, NY",United States,40.857222,-73.174445,KISP,Long Island Mac Arthur,Non-Fatal,Substantial,,N38DM,SCHWEIZER,269C,No,1.0,Reciprocating,,,Instructional,,0.0,0.0,2.0,0.0,VMC,Cruise,Probable Cause,26-02-2007,2.0
20060511X00549,Accident,MIA06LA104,2006-05-04,"DAYTONA BEACH, FL",United States,29.080278,-81.046666,7FL6,Spruce Creek Airport,Non-Fatal,Substantial,,N317PS,CHRISTOPHER NORRIS,GLASAIR III,Yes,1.0,Reciprocating,,,Personal,,0.0,0.0,1.0,0.0,VMC,Approach,Probable Cause,25-07-2007,1.0
20060510X00546,Accident,LAX06LA161,2006-05-04,"FALLBROOK, CA",United States,33.433333,-117.25,,,Non-Fatal,Substantial,,N2763R,BELL,206B3,No,1.0,Turbo Shaft,,,Aerial Application,,0.0,0.0,2.0,0.0,VMC,Cruise,Probable Cause,25-04-2007,2.0
20060531X00650,Accident,LAX06CA163,2006-05-04,"DEATH VALLEY, CA",United States,36.806944,-117.781667,NONE,Saline Valley Landing Zone,Non-Fatal,Substantial,Airplane,N160SE,INDUS AVIATION,T211,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0.0,0.0,0.0,1.0,VMC,Approach,Probable Cause,29-08-2006,0.0
20060608X00721,Accident,CHI06CA125,2006-05-04,"MONETT, MO",United States,36.906111,-94.012778,M58,Monett Muni,Non-Fatal,Substantial,Airplane,N91LB,BANGHAM,BARRACUDA,Yes,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0.0,0.0,0.0,1.0,VMC,Cruise,Probable Cause,29-08-2006,0.0
20060512X00563,Incident,CHI06IA127,2006-05-04,"Lincoln, NE",United States,40.851111,-96.759167,LNK,Lincoln Muni,Incident,,,N71MT,CORPORATE JETS LIMITED,BAE125-800A,No,2.0,Turbo Fan,,,Flight Test,,0.0,0.0,6.0,0.0,VMC,Other,Probable Cause,31-01-2008,6.0
20060602X00677,Accident,SEA06CA097,2006-05-05,"COEUR D'ALENE, ID",United States,47.774167,-116.819723,COE,Coeur d'Alene Air Terminal,Non-Fatal,Substantial,Airplane,N726RD,RUPP,RUTAN DEFIANT,Yes,2.0,Reciprocating,Part 91: General Aviation,,Personal,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,29-08-2006,0.0
20060525X00636,Accident,SEA06CA092,2006-05-05,"CANBY, OR",United States,48.133333,-122.683333,NONE,private airstrip,Non-Fatal,Substantial,Airplane,N3305W,CESSNA,182F,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0.0,0.0,0.0,1.0,VMC,Approach,Probable Cause,03-10-2006,0.0
20060721X00982,Accident,NYC06CA108,2006-05-05,"CHESTER, CT",United States,41.383889,-72.505833,,,Non-Fatal,Substantial,Airplane,N4814J,PIPER,PA-28-180,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0.0,0.0,3.0,0.0,VMC,Takeoff,Probable Cause,03-10-2006,3.0
20060531X00649,Accident,LAX06CA162,2006-05-05,"KINGMAN, AZ",United States,35.259444,-113.938055,IGM,Kingman Airport,Non-Fatal,Substantial,Airplane,N8750M,BEECH,BE23,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,29-08-2006,0.0
20060516X00584,Accident,DFW06LA118,2006-05-05,"INTRACOASTAL, LA",United States,28.9775,-91.469723,,,Non-Fatal,Substantial,,N514AL,EUROCOPTER,EC120B,No,1.0,Turbo Shaft,,NSCH,,,0.0,0.0,1.0,0.0,VMC,Climb,Probable Cause,31-03-2008,1.0
20060627X00834,Accident,ATL06CA075,2006-05-05,"MUSCLE SHOALS, AL",United States,34.688055,-87.651667,,,Non-Fatal,Substantial,Airplane,N613SP,CESSNA,C172S,No,1.0,Reciprocating,Part 91: General Aviation,,Instructional,,0.0,0.0,0.0,1.0,VMC,Takeoff,Probable Cause,03-10-2006,0.0
20060607X00692,Accident,NYC06CA110,2006-05-06,"HAMPTON ROADS, VA",United States,36.78,-76.448889,PVG,Hampton Roads Executive,Non-Fatal,Substantial,Helicopter,N636WP,HELO WERKS,HX-1 WASP,No,1.0,Turbo Shaft,Part 91: General Aviation,,Flight Test,,0.0,1.0,0.0,0.0,VMC,Landing,Probable Cause,29-08-2006,1.0
20060608X00722,Accident,NYC06CA109,2006-05-06,"SHAMOKIN, PA",United States,40.836666,-76.552222,N79,Northumberland,Non-Fatal,Substantial,Airplane,N4732Q,CESSNA,152,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0.0,1.0,0.0,0.0,VMC,Landing,Probable Cause,29-08-2006,1.0
20060627X00821,Accident,DFW06CA119,2006-05-06,"COLEMAN, TX",United States,31.841111,-99.403611,COM,Coleman Municipal Airport,Non-Fatal,Substantial,Airplane,N3815J,CESSNA,150G,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0.0,0.0,0.0,1.0,VMC,Takeoff,Probable Cause,03-10-2006,0.0
20060607X00694,Accident,NYC06CA111,2006-05-07,"WEST MIDDLESEX, PA",United States,41.165278,-80.5025,PA21,West Middlesex Airport,Non-Fatal,Substantial,Airplane,NONE,QUICKSILVER,GT-400,Yes,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0.0,1.0,0.0,0.0,VMC,Takeoff,Probable Cause,29-08-2006,1.0
20060602X00669,Accident,LAX06LA164,2006-05-07,"SHOW LOW, AZ",United States,34.275833,-110.009167,SOW,Show Low,Non-Fatal,Substantial,,N5263N,BOEING STEARMAN,E75,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,2.0,VMC,Takeoff,Probable Cause,25-07-2007,0.0
20060601X00661,Accident,DEN06CA073,2006-05-07,"CODY, WY",United States,44.52,-109.023611,,,Non-Fatal,Substantial,Airplane,N6083A,PIPER,PA-18-150,No,1.0,Reciprocating,Part 91: General Aviation,,Business,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,29-08-2006,0.0
20060607X00701,Accident,CHI06CA134,2006-05-07,"GRAYSLAKE, IL",United States,42.324723,-88.074167,C81,Cambell Airport,Non-Fatal,Substantial,Airplane,N2378U,PIPER,PA-28-161,No,1.0,Reciprocating,Part 91: General Aviation,,Instructional,,0.0,0.0,0.0,2.0,VMC,Taxi,Probable Cause,29-08-2006,0.0
20060512X00562,Accident,CHI06CA126,2006-05-07,"AURORA, IL",United States,41.771945,-88.475556,ARR,Aurora Muni,Non-Fatal,Substantial,Airplane,N26H,HELMETAG,GLASSAIR III,Yes,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0.0,0.0,0.0,2.0,VMC,Takeoff,Probable Cause,18-05-2010,0.0
20060621X00787,Accident,ANC06CA050,2006-05-07,"CHICKALOON, AK",United States,61.811944,-147.506944,PASP,Sheep Mountain,Non-Fatal,Substantial,Airplane,N2396D,CESSNA,170B,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,03-10-2006,0.0
20060531X00653,Accident,LAX06CA165,2006-05-07,"Green Valley, AZ",United States,31.908333,-111.122223,14AZ,Ruby Star,Non-Fatal,Destroyed,Airplane,N66705,CESSNA,150M,No,1.0,Reciprocating,Part 91: General Aviation,,Instructional,,0.0,0.0,2.0,0.0,VMC,Go-around,Probable Cause,29-08-2006,2.0
20060511X00547,Accident,MIA06LA105,2006-05-08,"MARATHON, FL",United States,24.732223,-81.036389,MTH,Marathon,Non-Fatal,Substantial,,N988GM,CESSNA,421B,No,2.0,Reciprocating,,,Executive/corporate,,0.0,2.0,0.0,0.0,VMC,Landing,Probable Cause,31-01-2008,2.0
20060620X00774,Accident,LAX06LA166,2006-05-08,"SAN DIEGO, CA",United States,32.815556,-117.143889,KMYF,Montgomery Field,Non-Fatal,Substantial,,N5M,MCKENZIE,LANCAIR IV-P TURBINE,Yes,1.0,Turbo Prop,,,Personal,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,25-07-2007,0.0
20060517X00585,Accident,DFW06LA122,2006-05-08,"BISHOP, TX",United States,27.603056,-97.751667,07R,Bishop Municipal Airport,Non-Fatal,Substantial,,N5021M,BEECH,C23,No,1.0,Reciprocating,,,Flight Test,,0.0,2.0,0.0,0.0,VMC,Takeoff,Probable Cause,31-01-2008,2.0
20060522X00597,Accident,DFW06CA120,2006-05-08,"LEVELLAND, TX",United States,33.5525,-102.3725,,,Non-Fatal,Substantial,Airplane,N10964,CESSNA,150L,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0.0,0.0,1.0,0.0,VMC,Landing,Probable Cause,31-07-2006,1.0
20060607X00708,Accident,DEN06CA074,2006-05-08,"FORT BRIDGER, WY",United States,41.516111,-110.407778,FBR,FORT BRIDGER,Non-Fatal,Substantial,Airplane,N759EF,CESSNA,182Q,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,29-08-2006,0.0
20060607X00709,Accident,DEN06CA075,2006-05-09,"ALAMOSA, CO",United States,37.434722,-105.851389,ALS,SAN LUIS VALLEY REGIONAL/BERGM,Non-Fatal,Substantial,Airplane,N105KY,AVIAT INC,A-1,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0.0,0.0,1.0,0.0,VMC,Takeoff,Probable Cause,29-08-2006,1.0
20060621X00788,Accident,ANC06CA051,2006-05-09,"TRAPPER CREEK, AK",United States,62.5675,-150.235833,,,Non-Fatal,Substantial,Airplane,N582AK,LANFORD,ANTARES MA-33,Yes,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0.0,0.0,1.0,0.0,VMC,Approach,Probable Cause,03-10-2006,1.0
20060519X00591,Accident,MIA06LA106,2006-05-10,CARIBBEAN SEA,CARIBBEAN SEA,18.033333,-65.9,,,Fatal(2),Destroyed,,N5033Y,PIPER,PA-23-250,No,2.0,Reciprocating,,,Personal,,2.0,0.0,0.0,0.0,IMC,Maneuvering,Probable Cause,20-12-2007,2.0
